customerid,gender,paperlessbilling,paymentmethod,children,contract_date,married,birth_date,churn_date,country,zipcode,contract_channel,billing_date,monthlycharges,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,phone_lines,streaming,date,tenure_months,tenure_penalty,age
f191ff7f8fba11b18e19205bc5aadddc,Female,Yes,Electronic check,0,2021-10-03,No,1995-08-15,2023-05-10,ES,05130,Store,2023-01-31,59.45,DSL,No,No,Yes,No,1.0,Yes,2023-01-31,1,22.71,29
f19453a08556bd1b7af0b686d269f85e,Male,No,Electronic check,2,2022-04-16,Yes,1995-01-19,,ES,16056,Internet,2023-01-31,103.1,Fiber optic,No,No,Yes,Yes,1.0,Yes,2023-01-31,6,80.71,29
f1a799127e931e76aabb880bfb3cad07,Female,No,Mailed check,0,2022-05-09,No,1986-06-14,,ES,21527,Phone,2023-01-31,19.2,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,265.87,38
f1c67a16beaa091f0cb8f2046cc0aea3,Male,Yes,Bank transfer (automatic),0,2022-09-09,No,1977-10-11,,ES,20088,Phone,2023-01-31,63.75,DSL,No,Yes,No,Yes,1.0,Yes,2023-01-31,11,248.31,47
f1d0c36ad215630d0697f7927bf932bc,Male,Yes,Electronic check,0,2022-12-24,No,1936-08-25,2023-04-06,ES,01618,Internet,2023-01-31,25.1,DSL,No,No,No,No,0.0,No,2023-01-31,4,103.63,88
f1e5b37af49963650a02a4fb1f3d52f4,Female,No,Credit card (automatic),1,2017-05-06,Yes,1992-11-25,,ES,45494,Phone,2023-01-31,88.0,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,13,332.03,32
f20c1e451ee50ecd700a706ee940055e,Male,Yes,Mailed check,0,2022-08-05,No,1990-05-20,,ES,04020,Internet,2023-01-31,55.8,DSL,Yes,No,Yes,No,1.0,No,2023-01-31,13,311.83,34
f21b7f3f941c05384301dfbbfa26572e,Male,Yes,Electronic check,0,2021-01-28,No,1940-01-26,2023-05-07,ES,06043,Phone,2023-01-31,76.1,Fiber optic,No,No,No,No,2.0,No,2023-01-31,2,24.94,84
f2327c6278a3e219eefc37ac4979d694,Female,Yes,Electronic check,0,2019-11-13,Yes,1981-02-23,2023-05-15,ES,02569,Store,2023-01-31,105.0,Fiber optic,No,No,Yes,Yes,2.0,Yes,2023-01-31,3,32.77,43
f236514a3b25c609e532991656debb54,Male,Yes,Mailed check,0,2019-07-15,No,1970-03-16,,ES,14275,Phone,2023-01-31,19.55,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,6,129.72,54
f25885f209c682f96914cf2df3c530f2,Male,No,Mailed check,0,2018-09-28,No,1989-09-21,,ES,28405,Phone,2023-01-31,30.1,DSL,No,Yes,No,No,0.0,No,2023-01-31,6,95.28,35
f2731d74d7f1ba3949aa82bd03d68ac4,Male,Yes,Bank transfer (automatic),0,2021-02-02,Yes,2005-09-27,,ES,43278,Store,2023-01-31,59.95,DSL,Yes,No,No,No,1.0,Yes,2023-01-31,3,51.43,19
f279ce77727777f44f5dc0269fc81359,Female,Yes,Electronic check,2,2017-06-06,Yes,1980-10-19,,ES,30586,Phone,2023-01-31,59.55,DSL,No,Yes,Yes,Yes,0.0,Yes,2023-01-31,9,141.36,44
f2b4a16c336281d9bfe6c9555a9e6141,Male,No,Bank transfer (automatic),0,2017-05-09,Yes,2009-10-06,,ES,50069,Store,2023-01-31,70.95,DSL,Yes,Yes,Yes,No,1.0,Yes,2023-01-31,12,295.79,15
f2b4ffd9a6154bf8d9699ffc520cbed4,Male,Yes,Mailed check,0,2017-06-14,No,1943-10-21,,ES,31523,Phone,2023-01-31,75.7,Fiber optic,No,No,No,No,2.0,No,2023-01-31,9,208.3,81
f2b6b33fad0eeea381cde43306b94067,Male,Yes,Credit card (automatic),2,2017-04-22,Yes,1997-07-02,,ES,30124,Phone,2023-01-31,106.35,Fiber optic,Yes,Yes,No,Yes,1.0,Yes,2023-01-31,6,150.96,27
f2c10b9060c997873e93ffc7b5f30ff9,Male,Yes,Electronic check,0,2022-03-04,Yes,1982-01-19,2023-08-03,ES,01527,Phone,2023-01-31,99.85,Fiber optic,No,Yes,No,Yes,1.0,Yes,2023-01-31,2,37.46,42
f2c5a023295033c9fe43a476f0344373,Male,Yes,Electronic check,0,2019-09-20,Yes,1977-07-12,2023-06-27,ES,12394,Internet,2023-01-31,101.3,Fiber optic,No,Yes,No,No,1.0,Yes,2023-01-31,3,41.81,47
f2caed98eab0cefb3d70a5e6ab16eaba,Female,Yes,Electronic check,2,2018-04-24,Yes,1964-05-12,,ES,19361,Phone,2023-01-31,84.5,DSL,Yes,No,Yes,Yes,2.0,Yes,2023-01-31,12,164.31,60
f303f78a98b0ead644b5e19985aed8ef,Male,Yes,Credit card (automatic),0,2020-11-09,No,2006-11-28,,ES,20000,Internet,2023-01-31,92.4,Fiber optic,Yes,Yes,No,No,2.0,Yes,2023-01-31,6,87.44,18
f31f6343c4460c03dbd5aee11d3a73fb,Male,No,Mailed check,0,2020-08-05,No,1993-07-17,,ES,38420,Phone,2023-01-31,89.65,Fiber optic,No,Yes,No,Yes,1.0,Yes,2023-01-31,11,171.43,31
f32954754213f8b12509e7dcff7afcfa,Male,Yes,Electronic check,2,2022-04-25,Yes,1977-08-10,,ES,08240,Store,2023-01-31,90.35,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,6,153.55,47
f32a87acf37ef1a1ba4c268076a6a039,Female,Yes,Credit card (automatic),0,2017-03-16,Yes,1955-01-16,,ES,50428,Phone,2023-01-31,113.0,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,4,51.28,70
f33f3d5916797adb5a074426c8712986,Female,No,Bank transfer (automatic),0,2022-12-11,No,1993-10-14,,ES,36032,Phone,2023-01-31,19.9,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,105.12,31
f346c166f2d06b55d743482da65b456d,Male,Yes,Electronic check,2,2022-12-15,No,1984-06-02,,ES,10518,Phone,2023-01-31,49.9,DSL,No,Yes,No,No,1.0,No,2023-01-31,10,111.39,40
f34d30580a261646f5f22ef24fd9762e,Male,Yes,Electronic check,0,2022-10-14,Yes,1945-10-14,2023-09-06,ES,30359,Store,2023-01-31,105.9,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,2,39.31,79
f36d549a4a1153722f45dfea6c1db313,Male,Yes,Credit card (automatic),1,2017-01-09,Yes,1966-02-01,,ES,09214,Internet,2023-01-31,104.9,Fiber optic,Yes,No,Yes,Yes,1.0,Yes,2023-01-31,7,76.88,58
f3738eb8733902c99c057208a3db8b5d,Female,Yes,Mailed check,2,2020-02-10,Yes,1987-10-07,,ES,14539,Internet,2023-01-31,19.85,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,31.47,37
f39b488cba57906db8829cf17850315d,Female,Yes,Electronic check,2,2022-12-09,No,1974-04-18,2023-07-05,ES,33389,Phone,2023-01-31,79.35,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,4,63.58,50
f3b2a9ffe820a3ae580b48114f66960e,Male,Yes,Electronic check,1,2017-07-28,Yes,1960-06-01,,ES,31220,Internet,2023-01-31,108.45,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,10,156.49,64
f3cc576a49457a5053e62a884807b8d2,Male,No,Bank transfer (automatic),1,2017-01-24,Yes,1994-03-08,,ES,13334,Store,2023-01-31,114.45,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,6,139.08,30
f3cfcf76f03341cf03dde96b4114b4ad,Male,No,Bank transfer (automatic),1,2017-01-16,Yes,1966-05-08,,ES,09566,Store,2023-01-31,82.3,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,12,202.39,58
f3d0532f44477a981bcba60c1a321464,Male,Yes,Credit card (automatic),2,2019-06-25,Yes,1980-09-04,,ES,09281,Internet,2023-01-31,104.3,Fiber optic,No,No,Yes,Yes,2.0,Yes,2023-01-31,3,59.72,44
f3f1a3e8b344cb72c536342e24c89a8e,Male,No,Electronic check,0,2022-09-20,No,1958-11-03,,ES,29146,Phone,2023-01-31,69.35,Fiber optic,No,No,No,No,1.0,No,2023-01-31,12,262.6,66
f3f40eb18c8afaeb0b71098f09c8ce77,Male,Yes,Bank transfer (automatic),0,2021-03-15,No,1999-09-27,2023-06-18,ES,23597,Phone,2023-01-31,101.35,Fiber optic,Yes,No,No,No,2.0,Yes,2023-01-31,4,95.11,25
f3f7d8843c7374ef3766f5195c287b0b,Male,No,Credit card (automatic),0,2018-03-26,Yes,1966-11-28,2023-05-14,ES,09084,Phone,2023-01-31,60.3,DSL,Yes,Yes,Yes,No,1.0,No,2023-01-31,2,27.21,58
f3fa8f4753c9692f7fa8fd1e08df3a9c,Female,Yes,Bank transfer (automatic),1,2017-04-15,Yes,1965-06-11,,ES,20601,Store,2023-01-31,25.6,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,10,128.94,59
f4015d7c911f49ecb1802bafa5563330,Female,Yes,Mailed check,0,2021-12-25,No,1987-05-20,,ES,39483,Phone,2023-01-31,74.65,Fiber optic,No,Yes,No,No,1.0,No,2023-01-31,6,153.98,37
f40e22df204aebe53e953919b8bec620,Female,Yes,Mailed check,0,2022-12-20,No,1978-09-11,,ES,46015,Store,2023-01-31,20.35,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,190.84,46
f42459d7aabe76a11be3cd93f609a29d,Female,Yes,Bank transfer (automatic),0,2018-05-24,No,1948-02-09,,ES,35024,Store,2023-01-31,99.9,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,12,267.19,76
f424b759450c33bee0a7c720e8ba3708,Male,No,Credit card (automatic),0,2020-06-08,No,1988-08-10,,ES,25123,Store,2023-01-31,81.7,Fiber optic,No,No,No,Yes,2.0,No,2023-01-31,13,180.91,36
f42b86fd042e5d79edff806893a812a9,Female,No,Bank transfer (automatic),0,2018-07-06,No,1987-06-16,,ES,07056,Phone,2023-01-31,44.1,DSL,Yes,No,No,Yes,0.0,Yes,2023-01-31,14,311.18,37
f42d5b2492e3fb194de2665a0138e897,Female,No,Mailed check,2,2019-04-05,Yes,2003-04-26,,ES,46311,Phone,2023-01-31,20.85,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,221.12,21
f437ba559d59610cb931fb9113d578bb,Female,No,Credit card (automatic),0,2017-04-08,No,1955-11-21,,ES,05470,Phone,2023-01-31,110.25,Fiber optic,Yes,No,Yes,Yes,2.0,Yes,2023-01-31,7,179.48,69
f45f010eb5ef9b2a3faf893780b1d211,Male,No,Mailed check,0,2021-09-07,No,1986-03-02,,ES,29208,Phone,2023-01-31,54.85,DSL,Yes,Yes,Yes,Yes,0.0,Yes,2023-01-31,4,63.26,38
f467076068f01b1917fd5b8146366ae6,Female,No,Credit card (automatic),0,2022-11-10,Yes,1955-03-14,2023-05-16,ES,12101,Phone,2023-01-31,50.15,DSL,No,Yes,No,No,1.0,No,2023-01-31,2,31.22,69
f49a2d88545d7e9f9928b4a7b6420071,Female,No,Mailed check,1,2021-03-27,Yes,1974-04-28,,ES,22153,Internet,2023-01-31,19.9,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,14,300.14,50
f4a1a6ea3522bc1753cf7b6f1275095e,Female,Yes,Electronic check,0,2018-11-10,Yes,1963-08-03,2023-09-27,ES,18378,Phone,2023-01-31,95.05,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,1,13.13,61
f4a2012d8774dfde45d4a2436fac0932,Male,No,Bank transfer (automatic),2,2017-03-19,Yes,2008-07-22,,ES,48532,Store,2023-01-31,59.5,DSL,Yes,No,Yes,Yes,0.0,Yes,2023-01-31,9,221.37,16
f4b9f5ec51513b81d1f04000b7c55de8,Male,No,Credit card (automatic),0,2017-09-12,No,1996-05-05,,ES,14140,Internet,2023-01-31,86.55,DSL,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,13,303.81,28
f4c2c73a4e05a38670aa443eac13d20b,Male,No,Mailed check,0,2022-09-14,No,1976-07-28,,ES,45153,Phone,2023-01-31,44.55,DSL,No,No,No,No,1.0,No,2023-01-31,13,211.72,48
f4e09765cc70a876c9d2d3bee9cce832,Female,No,Mailed check,0,2022-07-25,No,2007-01-08,,ES,23354,Phone,2023-01-31,20.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,271.61,17
f511b016f3c213e03ef3cca18ee94a72,Male,No,Credit card (automatic),1,2021-02-11,Yes,1978-03-26,,ES,38438,Phone,2023-01-31,57.2,DSL,Yes,No,No,Yes,1.0,No,2023-01-31,14,315.98,46
f5137c66e81eb1d88f9fb2cf21b955ae,Female,No,Bank transfer (automatic),0,2022-12-14,No,2000-07-05,,ES,49596,Internet,2023-01-31,44.15,DSL,No,No,No,No,1.0,No,2023-01-31,6,104.6,24
f5227b74758412003bcc34f71b9bbba2,Male,No,Bank transfer (automatic),0,2017-11-13,No,1973-01-08,,ES,38202,Store,2023-01-31,90.7,Fiber optic,Yes,Yes,Yes,No,2.0,No,2023-01-31,5,87.62,52
f54a11da07643b86e85a9fb8c80257c4,Male,Yes,Bank transfer (automatic),0,2020-06-21,No,1953-05-05,,ES,05445,Store,2023-01-31,96.6,Fiber optic,No,No,Yes,Yes,2.0,Yes,2023-01-31,12,137.55,71
f55b183e7d8144b05ee306a755747884,Male,No,Credit card (automatic),0,2022-09-23,No,2001-08-23,2023-05-26,ES,19181,Internet,2023-01-31,51.75,DSL,No,No,No,No,2.0,No,2023-01-31,1,19.45,23
f56957bef19474dabb044e32ddbabc19,Male,Yes,Bank transfer (automatic),0,2021-08-06,No,2009-04-11,,ES,43515,Phone,2023-01-31,106.65,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,11,188.63,15
f59e4470c83c2e78d1aa925bcf21e29e,Female,No,Bank transfer (automatic),1,2018-12-24,Yes,1972-04-03,,ES,24292,Store,2023-01-31,79.3,DSL,No,Yes,No,Yes,2.0,Yes,2023-01-31,9,167.73,52
f5b0132d8c10aad5f402fab8a15d1a2c,Female,Yes,Bank transfer (automatic),0,2017-12-11,Yes,1980-03-08,,ES,19431,Internet,2023-01-31,94.35,Fiber optic,No,Yes,No,Yes,2.0,Yes,2023-01-31,7,144.45,44
f5c9a241d2199e578118370570108233,Male,No,Electronic check,0,2022-08-19,No,1998-07-27,,ES,36220,Phone,2023-01-31,105.3,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,3,64.63,26
f5ebb3fa76e67c69f08992da5a908201,Female,No,Electronic check,0,2022-05-09,No,1947-05-14,2023-07-23,ES,47052,Store,2023-01-31,101.35,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,1,12.94,77
f5f5ba7e8a6590b6d5c19caa948071b9,Male,Yes,Electronic check,1,2021-08-24,Yes,1980-04-21,2023-04-09,ES,30552,Internet,2023-01-31,69.0,Fiber optic,No,No,No,No,1.0,No,2023-01-31,2,32.0,44
f5f6303a22f7353fd9e2ee1516a20c5b,Female,Yes,Bank transfer (automatic),0,2017-01-01,Yes,1947-09-05,,ES,13455,Phone,2023-01-31,114.65,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,3,50.9,77
f5f6d05e20068efbf116c822e7047f01,Female,No,Electronic check,2,2021-08-03,Yes,2007-11-19,2023-04-18,ES,13261,Phone,2023-01-31,91.85,Fiber optic,Yes,No,No,Yes,1.0,Yes,2023-01-31,1,15.91,17
f605d3100cb6d9cb03ff49ca76e70b9b,Female,Yes,Electronic check,0,2022-11-28,No,1968-08-04,,ES,29019,Internet,2023-01-31,45.4,DSL,No,No,No,No,1.0,No,2023-01-31,10,136.97,56
f61c37cf0e540dabf1fe84a89d9afd02,Male,No,Electronic check,0,2022-09-18,No,2005-04-13,,ES,13455,Store,2023-01-31,90.65,Fiber optic,Yes,No,No,No,2.0,Yes,2023-01-31,6,69.84,19
f61cd9a742d407b2d6ffae53c9043957,Male,Yes,Bank transfer (automatic),0,2018-02-14,No,2009-06-22,,ES,39473,Store,2023-01-31,20.2,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,236.55,15
f626e760ecaa7989137df8b39ebb623a,Female,Yes,Bank transfer (automatic),0,2017-09-04,Yes,1979-10-25,,ES,15159,Store,2023-01-31,105.4,Fiber optic,No,Yes,No,Yes,2.0,Yes,2023-01-31,11,180.6,45
f62dfd27a4213b3a0ff89499f4a7f4fc,Male,Yes,Electronic check,0,2021-11-05,No,1968-03-18,,ES,07121,Phone,2023-01-31,55.0,DSL,No,No,Yes,Yes,0.0,Yes,2023-01-31,11,184.51,56
f64305c129cf99b106205aaee3295647,Female,Yes,Electronic check,0,2021-10-11,No,1992-03-07,2023-03-15,ES,31390,Phone,2023-01-31,49.1,DSL,No,No,No,No,2.0,No,2023-01-31,1,23.53,32
f6458076e99c99f458b04721fcc129b2,Male,No,Credit card (automatic),1,2022-12-24,Yes,1991-05-20,,ES,29438,Internet,2023-01-31,74.6,Fiber optic,No,Yes,No,No,1.0,No,2023-01-31,5,107.87,33
f64e190f5610cdb34af8f40f89a224db,Female,Yes,Electronic check,0,2022-12-06,No,1974-11-27,2023-05-04,ES,29631,Phone,2023-01-31,69.2,Fiber optic,No,No,No,No,1.0,No,2023-01-31,1,24.84,50
f65be37a811e560b1c131f6e2ad570a3,Male,No,Mailed check,0,2021-07-11,No,1979-09-20,,ES,41163,Store,2023-01-31,69.5,DSL,Yes,No,Yes,No,2.0,Yes,2023-01-31,3,34.56,45
f68132e870f134a24dbb9088ec89be54,Female,Yes,Mailed check,0,2021-12-21,No,1992-01-15,2023-06-21,ES,09062,Store,2023-01-31,75.0,Fiber optic,No,No,No,No,2.0,No,2023-01-31,1,22.63,32
f68c6c9bc261e61f1a0c6be920472dff,Female,Yes,Mailed check,0,2017-01-08,Yes,1956-07-08,,ES,03425,Store,2023-01-31,109.75,Fiber optic,Yes,No,Yes,Yes,2.0,Yes,2023-01-31,7,172.58,68
f6b9720142c88fd237fc7bbc8161b039,Female,Yes,Mailed check,0,2018-07-17,Yes,1996-08-05,,ES,50215,Phone,2023-01-31,114.65,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,14,286.79,28
f6c1bf7ad047b36e839480899ce5f96c,Male,Yes,Credit card (automatic),0,2021-03-10,No,1968-12-19,,ES,05356,Phone,2023-01-31,24.85,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,8,112.46,56
f6c3b8568b24f709d741c11bb1692697,Female,No,Bank transfer (automatic),0,2017-12-16,Yes,1985-06-14,,ES,02329,Internet,2023-01-31,25.3,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,3,38.47,39
f6c8736a8878567e7e875f008c253695,Female,No,Electronic check,2,2021-09-06,Yes,1978-04-01,,ES,14349,Phone,2023-01-31,20.4,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,97.76,46
f6e1dd885c913ffa57037508a455ec46,Female,Yes,Mailed check,1,2017-06-04,Yes,1968-04-02,,ES,08541,Phone,2023-01-31,24.9,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,11,221.62,56
f6fcf484cc8d5287e415c7932c780493,Female,Yes,Electronic check,0,2022-03-04,No,1968-04-24,2023-09-28,ES,37015,Store,2023-01-31,98.5,Fiber optic,No,No,No,Yes,2.0,Yes,2023-01-31,3,46.33,56
f70fd88a23e4a496d2f08ea27eaeb3f0,Female,No,Credit card (automatic),1,2017-01-17,Yes,1989-06-21,,ES,42280,Store,2023-01-31,89.75,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,10,140.22,35
f71d59fc900e79c5ba464164be84d369,Female,No,Electronic check,0,2019-04-11,No,1957-09-27,,ES,21267,Store,2023-01-31,34.2,DSL,No,No,No,No,0.0,Yes,2023-01-31,10,187.29,67
f72455438d54066221879ac8494a65ce,Female,No,Mailed check,0,2022-06-16,No,1966-11-23,,ES,35549,Internet,2023-01-31,19.9,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,14,254.51,58
f72f65fd17c54ea5d8cfda9c43c81148,Male,Yes,Bank transfer (automatic),0,2017-01-02,Yes,1955-03-08,,ES,49192,Internet,2023-01-31,109.75,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,6,101.43,69
f74be45fc3bac9fba884f1bc42561a3f,Male,No,Mailed check,1,2022-09-04,Yes,1975-12-19,,ES,41633,Internet,2023-01-31,18.85,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,81.11,49
f762bf45a1b566689aeb2d0c2eb94d77,Male,No,Bank transfer (automatic),1,2017-10-26,Yes,2002-06-20,,ES,21039,Store,2023-01-31,39.35,DSL,No,Yes,Yes,Yes,0.0,No,2023-01-31,5,118.23,22
f776ebfabc6883f5b2d72eeb8edae42a,Male,Yes,Bank transfer (automatic),0,2022-08-12,Yes,1949-08-04,2023-09-20,ES,02463,Phone,2023-01-31,79.9,Fiber optic,No,No,Yes,No,2.0,No,2023-01-31,4,89.28,75
f795a8689f94fc59000394ee9c161ddb,Female,No,Credit card (automatic),0,2018-12-27,No,1965-02-04,,ES,35398,Store,2023-01-31,100.65,Fiber optic,No,No,Yes,Yes,1.0,Yes,2023-01-31,7,167.25,59
f7a019839f33e7afc566564cd68c3999,Female,Yes,Electronic check,0,2019-10-28,No,2006-05-08,2023-08-05,ES,08452,Store,2023-01-31,80.45,Fiber optic,No,No,Yes,Yes,1.0,No,2023-01-31,4,73.13,18
f7a4cb0eb88d4e7e3450a01a596961fc,Female,Yes,Bank transfer (automatic),0,2020-06-15,No,2010-07-24,,ES,08286,Internet,2023-01-31,49.85,DSL,Yes,Yes,No,Yes,0.0,Yes,2023-01-31,8,107.75,14
f7b0359174369ffdce469261d8e3e6eb,Female,Yes,Credit card (automatic),1,2017-01-05,Yes,2007-11-12,,ES,29350,Store,2023-01-31,85.9,DSL,Yes,No,Yes,Yes,2.0,Yes,2023-01-31,4,86.03,17
f7f24b064840ffd35a2a2592712e3d38,Female,Yes,Bank transfer (automatic),0,2022-11-22,No,1939-01-13,,ES,28441,Internet,2023-01-31,83.8,Fiber optic,No,Yes,No,No,1.0,Yes,2023-01-31,4,79.84,86
f801fbc5400a5dbb457f0fc1cdf62b04,Male,Yes,Electronic check,2,2021-03-06,Yes,1995-06-26,,ES,51095,Phone,2023-01-31,51.1,DSL,No,No,No,Yes,1.0,No,2023-01-31,5,88.24,29
f802e8eb7b61ca783bca1bb4fdf45062,Female,Yes,Electronic check,2,2017-01-12,Yes,1999-12-24,,ES,30456,Internet,2023-01-31,60.0,DSL,No,Yes,Yes,Yes,0.0,Yes,2023-01-31,8,176.42,25
f807aacc7d5d27be0a3293aa1347fccf,Male,Yes,Bank transfer (automatic),0,2021-01-21,No,1998-05-04,,ES,39086,Internet,2023-01-31,99.65,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,8,175.03,26
f81f1808e023ca033b93bd07555372f6,Male,Yes,Credit card (automatic),0,2022-05-05,No,1968-06-06,,ES,21282,Internet,2023-01-31,54.75,DSL,No,No,No,No,1.0,Yes,2023-01-31,3,68.83,56
f829344a112856c208dd132aa7e8a1ae,Male,No,Electronic check,2,2019-10-17,Yes,1964-11-06,,ES,03520,Store,2023-01-31,100.0,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,14,263.79,60
f830da6604f63d97e21bde47ac390891,Male,No,Credit card (automatic),2,2017-09-14,Yes,1983-04-03,,ES,41639,Store,2023-01-31,90.25,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,6,128.58,41
f8326f461ed10cfe44a13d5702b70ac0,Male,Yes,Electronic check,0,2022-08-07,No,1941-04-16,,ES,36338,Phone,2023-01-31,85.55,Fiber optic,No,Yes,No,No,1.0,Yes,2023-01-31,6,142.39,83
f839ab4d177e438cab1088b6a6a43fb1,Female,Yes,Bank transfer (automatic),0,2017-05-18,Yes,1951-11-22,,ES,19221,Phone,2023-01-31,60.65,DSL,No,Yes,Yes,Yes,1.0,No,2023-01-31,9,201.49,73
f83e18fe111465d5bdae439bcc16312c,Male,Yes,Electronic check,0,2018-08-08,Yes,1987-07-11,2023-04-04,ES,03157,Store,2023-01-31,60.45,DSL,No,Yes,Yes,Yes,0.0,Yes,2023-01-31,3,71.13,37
f847d72c7ce620f40e787768a9d348d4,Female,Yes,Credit card (automatic),1,2017-07-04,Yes,1953-05-27,,ES,14146,Store,2023-01-31,110.6,Fiber optic,Yes,Yes,No,Yes,2.0,Yes,2023-01-31,10,140.32,71
f848a89c51af2be3b0c1e33ca622a49b,Male,Yes,Bank transfer (automatic),0,2018-03-12,No,2000-09-06,2023-07-13,ES,03157,Internet,2023-01-31,103.25,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,1,22.7,24
f84af7415d9e3a0f53438ea4b171441a,Female,Yes,Electronic check,0,2022-12-17,No,1970-04-23,2023-05-24,ES,45046,Phone,2023-01-31,80.25,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,4,95.5,54
f84bb44db80083aa65fca9f222971ef6,Female,Yes,Credit card (automatic),0,2017-08-19,Yes,1975-01-07,,ES,15494,Store,2023-01-31,59.8,DSL,No,No,No,Yes,1.0,Yes,2023-01-31,5,105.91,50
f8593ad1d768a914d0989f822069dd1a,Male,Yes,Mailed check,0,2022-10-23,No,1993-12-27,,ES,48410,Phone,2023-01-31,19.45,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,5,62.44,31
f8610804684691fe408f8494def58a10,Female,No,Electronic check,0,2020-05-03,No,1986-05-25,2023-08-04,ES,49613,Phone,2023-01-31,84.05,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,4,97.0,38
f876587bd882c866389af8ca0e33c32d,Male,Yes,Electronic check,0,2020-04-19,No,1981-08-08,,ES,28185,Store,2023-01-31,39.1,DSL,No,Yes,No,No,0.0,Yes,2023-01-31,8,182.06,43
f884793535690aa3897b1f211e690c98,Male,Yes,Credit card (automatic),0,2018-11-02,Yes,1970-05-22,,ES,08220,Internet,2023-01-31,94.4,Fiber optic,Yes,Yes,No,No,2.0,Yes,2023-01-31,9,142.97,54
f885923bc771a4b6944e64d6e10dc1fa,Female,Yes,Credit card (automatic),1,2017-12-03,No,1980-10-12,,ES,50506,Store,2023-01-31,25.0,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,6,104.56,44
f886a577f1346d8a2e2f001ea0abec03,Female,Yes,Credit card (automatic),0,2021-01-28,No,1973-10-07,,ES,17600,Store,2023-01-31,88.95,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,7,85.39,51
f8874285eb9a2da8d85a3fe1e76ec7bd,Female,Yes,Credit card (automatic),0,2019-01-14,Yes,1968-08-14,,ES,27627,Store,2023-01-31,100.05,Fiber optic,No,No,Yes,Yes,1.0,Yes,2023-01-31,4,98.05,56
f888aa6dadc50d0b2b4e0718089cd273,Female,Yes,Credit card (automatic),2,2022-10-26,Yes,1973-06-24,,ES,16346,Store,2023-01-31,58.7,DSL,No,Yes,No,No,1.0,Yes,2023-01-31,11,116.59,51
f888ba953e1d0d9b700ad7fc680c819f,Female,Yes,Electronic check,1,2022-06-12,No,1965-09-10,,ES,03614,Phone,2023-01-31,71.05,Fiber optic,No,No,No,No,1.0,No,2023-01-31,3,71.25,59
f89eae0e0c854984ce4b2f3afc8beeb5,Female,Yes,Electronic check,0,2022-10-12,No,1976-05-02,2023-09-22,ES,49578,Store,2023-01-31,50.6,DSL,No,Yes,No,No,0.0,Yes,2023-01-31,4,92.94,48
